,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,authority.vice,authority.virtue,sanctity.vice,sanctity.virtue
transit,0.0967741935483871,0.0,0.0,0.13043478260869565,0.08333333333333333,0.0,0.08823529411764706,0.0,0.0,0.0
weather,0.11904761904761905,0.0,0.060240963855421686,0.0,0.0,0.05154639175257732,0.0,0.028571428571428567,0.0,0.0
committed,0.1794871794871795,0.0,0.0,0.12295081967213115,0.0,0.24031007751937986,0.0,0.11965811965811965,0.0,0.17647058823529413
key,0.0,0.053475935828877004,0.0,0.05586592178770949,0.0,0.0784313725490196,0.0,0.09473684210526316,0.048484848484848485,0.0
units,0.1176470588235294,0.0,0.0410958904109589,0.0,0.09523809523809523,0.0,0.1,0.0,0.0,0.0
thinking,0.04938271604938271,0.0,0.0410958904109589,0.0,0.059701492537313425,0.0,0.09722222222222222,0.0,0.15476190476190474,0.0
uses,0.0,0.11627906976744184,0.0,0.13432835820895522,0.0,0.05172413793103448,0.1346153846153846,0.0,0.0,0.1346153846153846
pause,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
opposing,0.14285714285714285,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.3055555555555556,0.0,0.08695652173913042
flee,0.24,0.0,0.16666666666666666,0.0,0.17647058823529413,0.0,0.25806451612903225,0.0,0.15217391304347827,0.0
adviser,0.0,0.02097902097902098,0.0,0.02158273381294964,0.0,0.10400000000000001,0.0,0.12030075187969926,0.038461538461538464,0.0
state,0.06987951807228916,0.0,0.07432740538075695,0.0,0.07227769852591535,0.0,0.09342230695900858,0.0,0.045276690888764674,0.0
described,0.09595959595959597,0.0,0.06842105263157895,0.0,0.08717948717948718,0.0,0.09770114942528736,0.0,0.09411764705882353,0.0
drilling,0.0,0.1,0.0,0.1891891891891892,0.0,0.13157894736842105,0.0,0.1,0.0,0.21052631578947367
entering,0.31746031746031744,0.0,0.2153846153846154,0.0,0.12280701754385966,0.0,0.16883116883116886,0.0,0.14893617021276595,0.0
electors,0.1851851851851852,0.0,0.0,0.14130434782608695,0.0,0.26436781609195403,0.15384615384615385,0.0,0.25,0.0
style,0.15217391304347827,0.0,0.16666666666666666,0.0,0.0,0.12195121951219512,0.0,0.18181818181818185,0.0,0.0
deeply,0.17857142857142858,0.0,0.0891089108910891,0.0,0.16842105263157894,0.0,0.0,0.12,0.0,0.19718309859154928
sanctuary,0.20512820512820512,0.0,0.0,0.12244897959183673,0.0,0.07317073170731707,0.0,0.16981132075471694,0.0,0.13333333333333333
maybe,0.06944444444444445,0.0,0.04395604395604396,0.0,0.033707865168539325,0.0,0.0,0.06451612903225806,0.0,0.06666666666666668
explosives,0.21052631578947367,0.0,0.0,0.0,0.05882352941176471,0.0,0.14583333333333334,0.0,0.10714285714285714,0.0
arrest,0.1917808219178082,0.0,0.1348314606741573,0.0,0.08,0.0,0.1264367816091954,0.0,0.1,0.0
struggled,0.1794871794871795,0.0,0.03571428571428571,0.0,0.14634146341463414,0.0,0.1388888888888889,0.0,0.1875,0.0
belief,0.09433962264150944,0.0,0.13725490196078433,0.0,0.1509433962264151,0.0,0.0,0.07017543859649122,0.0,0.15384615384615385
resistance,0.13580246913580246,0.0,0.1097560975609756,0.0,0.13953488372093026,0.0,0.3076923076923077,0.0,0.07692307692307693,0.0
sign,0.09883720930232558,0.0,0.0872093023255814,0.0,0.0,0.10303030303030304,0.0,0.0967741935483871,0.08275862068965517,0.0
investigators,0.0,0.03571428571428571,0.08641975308641975,0.0,0.04411764705882353,0.0,0.0,0.10227272727272728,0.017241379310344827,0.0
abandoned,0.2307692307692308,0.0,0.07272727272727272,0.0,0.28846153846153844,0.0,0.0625,0.0,0.11904761904761905,0.0
homes,0.29508196721311475,0.0,0.12578616352201258,0.0,0.14960629921259844,0.0,0.16964285714285715,0.0,0.14782608695652175,0.0
bureau,0.0,0.0,0.060606060606060615,0.0,0.0,0.027777777777777776,0.0,0.02,0.045977011494252866,0.0
publishing,0.03448275862068965,0.0,0.16216216216216214,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
cover,0.0,0.11428571428571427,0.0,0.21495327102803735,0.0,0.0975609756097561,0.0380952380952381,0.0,0.10416666666666667,0.0
manufacturers,0.0,0.1891891891891892,0.0,0.16666666666666666,0.06666666666666668,0.0,0.0,0.0,0.0,0.0
delegation,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0
saying,0.061538461538461535,0.0,0.0987012987012987,0.0,0.07733333333333334,0.0,0.0,0.09466019417475728,0.07098765432098765,0.0
bloc,0.15384615384615385,0.0,0.0,0.060606060606060615,0.14705882352941174,0.0,0.10256410256410256,0.0,0.04,0.0
mission,0.0,0.07476635514018691,0.0,0.040404040404040414,0.0,0.11,0.0,0.06451612903225806,0.0,0.07865168539325842
allies,0.1103448275862069,0.0,0.14146341463414633,0.0,0.21153846153846154,0.0,0.0,0.14534883720930233,0.0736196319018405,0.0
ballots,0.15151515151515152,0.0,0.16666666666666666,0.0,0.12857142857142856,0.0,0.14893617021276595,0.0,0.08888888888888889,0.0
search,0.13541666666666666,0.0,0.11607142857142858,0.0,0.08695652173913042,0.0,0.10752688172043012,0.0,0.0,0.03571428571428571
fact,0.05384615384615385,0.0,0.0,0.0782608695652174,0.0,0.05414012738853504,0.052795031055900624,0.0,0.0,0.07746478873239436
attention,0.0,0.09933774834437084,0.0,0.09154929577464788,0.1068702290076336,0.0,0.16326530612244894,0.0,0.0,0.08080808080808081
inspired,0.15625,0.0,0.0,0.05,0.0,0.14705882352941174,0.0,0.07317073170731707,0.0,0.1111111111111111
card,0.0,0.1176470588235294,0.07407407407407407,0.0,0.0,0.05172413793103448,0.0,0.06944444444444445,0.013888888888888888,0.0
reason,0.05555555555555555,0.0,0.06,0.0,0.0,0.09375,0.06532663316582915,0.0,0.07926829268292683,0.0
fuel,0.19672131147540986,0.0,0.0,0.08163265306122447,0.0576923076923077,0.0,0.16666666666666666,0.0,0.17543859649122806,0.0
defended,0.0,0.16666666666666666,0.125,0.0,0.0,0.20408163265306126,0.0,0.10810810810810813,0.13333333333333333,0.0
traffic,0.08974358974358974,0.0,0.03225806451612903,0.0,0.13333333333333333,0.0,0.10377358490566037,0.0,0.05223880597014925,0.0
require,0.0,0.14953271028037382,0.0,0.13793103448275862,0.0,0.060606060606060615,0.08256880733944955,0.0,0.0,0.08333333333333333
driving,0.14925373134328354,0.0,0.14285714285714285,0.0,0.0,0.14492753623188406,0.0,0.07142857142857142,0.16393442622950818,0.0
ranks,0.0,0.0,0.045454545454545456,0.0,0.043478260869565216,0.0,0.2258064516129032,0.0,0.0,0.0
perpetrators,0.05555555555555555,0.0,0.25,0.0,0.05263157894736842,0.0,0.26666666666666666,0.0,0.0,0.0
desire,0.0,0.16216216216216214,0.0,0.06896551724137931,0.0,0.09615384615384616,0.0,0.13636363636363635,0.1,0.0
halt,0.17777777777777778,0.0,0.11475409836065575,0.0,0.11904761904761905,0.0,0.0,0.12903225806451613,0.06666666666666668,0.0
central,0.0,0.045714285714285714,0.021164021164021163,0.0,0.015384615384615384,0.0,0.057522123893805316,0.0,0.03448275862068965,0.0
drugs,0.20253164556962025,0.0,0.0,0.14772727272727273,0.08196721311475409,0.0,0.08,0.0,0.27631578947368424,0.0
maintained,0.0,0.0,0.10526315789473684,0.0,0.17857142857142858,0.0,0.16666666666666666,0.0,0.0,0.0
brands,0.0,0.0,0.0,0.04878048780487805,0.0,0.09375,0.0,0.05555555555555555,0.0,0.0
limits,0.0,0.0,0.10144927536231883,0.0,0.04878048780487805,0.0,0.04651162790697674,0.0,0.0,0.06451612903225806
expanded,0.07352941176470587,0.0,0.0,0.05882352941176471,0.0,0.07462686567164177,0.0,0.06557377049180327,0.0,0.03773584905660377
globalization,0.0,0.05,0.0,0.12903225806451613,0.0,0.0,0.0,0.14285714285714285,0.10869565217391304,0.0
goods,0.18309859154929575,0.0,0.0,0.14285714285714285,0.10344827586206896,0.0,0.05882352941176471,0.0,0.0,0.09803921568627452
forcefully,0.2272727272727273,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.38461538461538464,0.0,0.1176470588235294,0.0
points,0.07058823529411765,0.0,0.0,0.06521739130434782,0.054545454545454536,0.0,0.10891089108910892,0.0,0.0,0.07142857142857142
divisions,0.19444444444444445,0.0,0.0,0.038461538461538464,0.12121212121212123,0.0,0.0,0.1935483870967742,0.0,0.1153846153846154
young,0.15673981191222572,0.0,0.09880239520958084,0.0,0.09059233449477352,0.0,0.11784511784511785,0.0,0.12280701754385966,0.0
supporting,0.0,0.13793103448275862,0.0,0.14666666666666667,0.0,0.1323529411764706,0.0,0.0975609756097561,0.0,0.0967741935483871
clothes,0.28,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.1111111111111111,0.2333333333333333,0.0
tariffs,0.2631578947368421,0.0,0.4074074074074074,0.0,0.1,0.0,0.1851851851851852,0.0,0.21739130434782608,0.0
minister,0.014814814814814815,0.0,0.0,0.013029315960912051,0.0,0.04104477611940298,0.03311258278145696,0.0,0.0,0.003436426116838488
eye,0.17777777777777778,0.0,0.07246376811594203,0.0,0.0,0.05263157894736842,0.0,0.09090909090909093,0.09302325581395347,0.0
piece,0.07792207792207792,0.0,0.06976744186046513,0.0,0.0,0.03333333333333333,0.013888888888888888,0.0,0.027777777777777776,0.0
clearly,0.0,0.05504587155963303,0.0,0.14388489208633093,0.0,0.09090909090909093,0.0,0.07692307692307693,0.0,0.07954545454545454
free,0.0,0.14400000000000002,0.0,0.23355263157894735,0.0,0.0812720848056537,0.0,0.09420289855072464,0.0,0.1141732283464567
profile,0.25925925925925924,0.0,0.12,0.0,0.0,0.21428571428571427,0.2608695652173913,0.0,0.1153846153846154,0.0
referendum,0.032786885245901634,0.0,0.0,0.07142857142857142,0.0,0.08771929824561403,0.0,0.1095890410958904,0.0392156862745098,0.0
disabilities,0.0,0.22857142857142854,0.0,0.20689655172413796,0.17647058823529413,0.0,0.1111111111111111,0.0,0.0,0.1794871794871795
entitled,0.0,0.0,0.0,0.3125,0.0,0.07692307692307693,0.0,0.09090909090909093,0.06666666666666668,0.0
officers,0.11262798634812285,0.0,0.14713896457765668,0.0,0.1176470588235294,0.0,0.18862275449101795,0.0,0.08490566037735849,0.0
grew,0.0,0.02469135802469136,0.05,0.0,0.0,0.16470588235294115,0.07058823529411765,0.0,0.04411764705882353,0.0
civilian,0.3,0.0,0.1262135922330097,0.0,0.099009900990099,0.0,0.15702479338842976,0.0,0.1,0.0
claimed,0.23225806451612904,0.0,0.13768115942028986,0.0,0.1524390243902439,0.0,0.11888111888111888,0.0,0.0,0.140625
foot,0.2954545454545455,0.0,0.16216216216216214,0.0,0.04,0.0,0.16666666666666666,0.0,0.0,0.21052631578947367
reflect,0.11320754716981132,0.0,0.04878048780487805,0.0,0.0,0.1851851851851852,0.0,0.12,0.0,0.07142857142857142
robbery,0.16666666666666666,0.0,0.2631578947368421,0.0,0.07142857142857142,0.0,0.0,0.0625,0.1111111111111111,0.0
grounds,0.25,0.0,0.18181818181818185,0.0,0.09375,0.0,0.05128205128205128,0.0,0.0,0.0
views,0.0,0.03125,0.0,0.09844559585492227,0.12886597938144329,0.0,0.0,0.10550458715596332,0.0,0.06547619047619048
excessive,0.27586206896551724,0.0,0.42424242424242425,0.0,0.05555555555555555,0.0,0.047619047619047616,0.0,0.0,0.20833333333333331
drug,0.13432835820895522,0.0,0.1116504854368932,0.0,0.1206896551724138,0.0,0.075,0.0,0.1990521327014218,0.0
throw,0.35714285714285715,0.0,0.1875,0.0,0.08333333333333333,0.0,0.0,0.0,0.14814814814814814,0.0
ties,0.08571428571428573,0.0,0.15286624203821655,0.0,0.0,0.18238993710691825,0.14285714285714285,0.0,0.0,0.05147058823529412
departments,0.0,0.046875,0.0505050505050505,0.0,0.0,0.061728395061728385,0.09210526315789473,0.0,0.08333333333333333,0.0
trial,0.045454545454545456,0.0,0.0,0.08759124087591241,0.028571428571428567,0.0,0.075,0.0,0.0,0.0198019801980198
priority,0.0,0.14285714285714285,0.14893617021276595,0.0,0.1511627906976744,0.0,0.0,0.05555555555555555,0.0,0.10294117647058824
comment,0.0,0.01910828025477707,0.03448275862068965,0.0,0.0,0.05729166666666665,0.025974025974025976,0.0,0.04477611940298507,0.0
cut,0.2469135802469136,0.0,0.17647058823529413,0.0,0.12162162162162166,0.0,0.1352941176470588,0.0,0.12037037037037035,0.0
egregious,0.2727272727272727,0.0,0.08333333333333333,0.0,0.3684210526315789,0.0,0.0,0.25,0.375,0.0
wake,0.08333333333333333,0.0,0.08064516129032258,0.0,0.16176470588235295,0.0,0.1111111111111111,0.0,0.0,0.05084745762711865
opponent,0.0,0.16279069767441862,0.14814814814814814,0.0,0.0,0.2241379310344828,0.14583333333333334,0.0,0.09433962264150944,0.0
oppose,0.1076923076923077,0.0,0.12048192771084335,0.0,0.2043010752688172,0.0,0.23170731707317074,0.0,0.0,0.13725490196078433
supporters,0.0,0.15492957746478872,0.0,0.06854838709677419,0.0,0.19298245614035087,0.0,0.2380952380952381,0.0,0.06796116504854369
gains,0.0,0.12857142857142856,0.0,0.15584415584415584,0.08108108108108109,0.0,0.03571428571428571,0.0,0.0,0.025
removal,0.12,0.0,0.2127659574468085,0.0,0.09090909090909093,0.0,0.2380952380952381,0.0,0.16129032258064516,0.0
destroy,0.34545454545454546,0.0,0.08695652173913042,0.0,0.12903225806451613,0.0,0.1896551724137931,0.0,0.2692307692307692,0.0
compensation,0.0,0.15,0.0,0.4736842105263158,0.0,0.1875,0.0,0.0,0.0,0.0
asked,0.05660377358490566,0.0,0.0,0.04455445544554455,0.06582278481012659,0.0,0.0,0.06666666666666668,0.03313253012048193,0.0
citys,0.0,0.06521739130434782,0.0,0.020408163265306117,0.0,0.0,0.04672897196261682,0.0,0.04878048780487805,0.0
lead,0.13805970149253732,0.0,0.08296943231441048,0.0,0.08812260536398467,0.0,0.0,0.09765625,0.136,0.0
complex,0.14,0.0,0.037383177570093455,0.0,0.05357142857142857,0.0,0.11304347826086955,0.0,0.05555555555555555,0.0
heads,0.13636363636363635,0.0,0.0,0.0,0.0,0.06666666666666668,0.04444444444444445,0.0,0.0,0.11627906976744184
contracts,0.0,0.09090909090909093,0.0,0.21212121212121213,0.0,0.0,0.0,0.1111111111111111,0.05263157894736842,0.0
limit,0.0,0.07407407407407407,0.0,0.18181818181818185,0.14102564102564102,0.0,0.0,0.11235955056179776,0.10588235294117647,0.0
advancing,0.0,0.1388888888888889,0.0,0.028571428571428567,0.11428571428571427,0.0,0.0,0.1724137931034483,0.09302325581395347,0.0
bring,0.13409961685823754,0.0,0.0,0.10683760683760683,0.1,0.0,0.11295681063122925,0.0,0.11206896551724138,0.0
produce,0.03333333333333333,0.0,0.13114754098360654,0.0,0.08695652173913042,0.0,0.06382978723404255,0.0,0.0,0.045454545454545456
distrust,0.05,0.0,0.1,0.0,0.0,0.2380952380952381,0.1875,0.0,0.38461538461538464,0.0
charges,0.1223021582733813,0.0,0.21379310344827587,0.0,0.07142857142857142,0.0,0.0880503144654088,0.0,0.10828025477707008,0.0
counseling,0.0,0.2692307692307692,0.25,0.0,0.0,0.1,0.0,0.0,0.03571428571428571,0.0
class,0.10344827586206896,0.0,0.1640625,0.0,0.17073170731707318,0.0,0.13675213675213674,0.0,0.0,0.052173913043478265
islands,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.12195121951219512,0.0,0.0759493670886076
signing,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.05,0.0,0.0
decide,0.0,0.019230769230769232,0.0,0.07692307692307693,0.0,0.1,0.0,0.19230769230769232,0.06,0.0
engagement,0.045454545454545456,0.0,0.0,0.1891891891891892,0.0,0.06451612903225806,0.0,0.057142857142857134,0.0,0.125
subject,0.0,0.08823529411764706,0.1484375,0.0,0.0,0.0660377358490566,0.07608695652173914,0.0,0.07142857142857142,0.0
accident,0.17142857142857146,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
counties,0.14285714285714285,0.0,0.10344827586206896,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0
resist,0.15625,0.0,0.09090909090909093,0.0,0.0,0.19230769230769232,0.3170731707317073,0.0,0.0,0.12903225806451613
personnel,0.20454545454545456,0.0,0.0,0.06896551724137931,0.0,0.0,0.11363636363636365,0.0,0.0,0.15789473684210525
shopping,0.21212121212121213,0.0,0.0,0.0,0.0,0.02564102564102564,0.023809523809523808,0.0,0.08571428571428573,0.0
eat,0.0,0.2325581395348837,0.045454545454545456,0.0,0.0,0.11627906976744184,0.08695652173913042,0.0,0.2,0.0
gone,0.0970873786407767,0.0,0.101010101010101,0.0,0.1153846153846154,0.0,0.02083333333333333,0.0,0.04807692307692308,0.0
villagers,0.4390243902439024,0.0,0.04166666666666666,0.0,0.19444444444444445,0.0,0.2333333333333333,0.0,0.0,0.0
apart,0.17543859649122806,0.0,0.1791044776119403,0.0,0.07352941176470587,0.0,0.07692307692307693,0.0,0.1509433962264151,0.0
progressive,0.0,0.09523809523809523,0.0,0.07216494845360824,0.0,0.10810810810810813,0.08791208791208792,0.0,0.0,0.05797101449275361
scientific,0.0,0.11904761904761905,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.0,0.0
eating,0.0,0.19230769230769232,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
white,0.05541871921182266,0.0,0.06031363088057901,0.0,0.0,0.06658291457286432,0.0,0.07888040712468193,0.06218905472636816,0.0
contract,0.08163265306122447,0.0,0.0,0.171875,0.0,0.05,0.0,0.06666666666666668,0.0,0.060606060606060615
man,0.16326530612244894,0.0,0.12875536480686695,0.0,0.12415349887133185,0.0,0.15165876777251186,0.0,0.13670886075949368,0.0
comes,0.0,0.039647577092511016,0.07692307692307693,0.0,0.0,0.0776255707762557,0.0,0.06910569105691057,0.0,0.04972375690607735
cruel,0.6086956521739131,0.0,0.39130434782608703,0.0,0.2,0.0,0.05882352941176471,0.0,0.2222222222222222,0.0
stated,0.0,0.057142857142857134,0.0,0.12048192771084335,0.1,0.0,0.0,0.1323529411764706,0.09523809523809523,0.0
read,0.0,0.03508771929824561,0.0,0.04827586206896552,0.03205128205128205,0.0,0.0,0.015748031496062992,0.059701492537313425,0.0
pick,0.11827956989247312,0.0,0.0,0.14678899082568808,0.12403100775193797,0.0,0.09345794392523364,0.0,0.1326530612244898,0.0
falling,0.21428571428571427,0.0,0.0,0.0,0.1,0.0,0.03125,0.0,0.16666666666666666,0.0
drove,0.08771929824561403,0.0,0.0,0.07142857142857142,0.09523809523809523,0.0,0.0,0.13953488372093026,0.09090909090909093,0.0
sued,0.2978723404255319,0.0,0.2272727272727273,0.0,0.0,0.15,0.2545454545454545,0.0,0.0,0.10256410256410256
everybody,0.0,0.3137254901960784,0.0,0.21818181818181814,0.0,0.2575757575757576,0.0,0.17647058823529413,0.18181818181818185,0.0
prime,0.0,0.029411764705882356,0.010362694300518135,0.0,0.060240963855421686,0.0,0.0,0.04455445544554455,0.0,0.01098901098901099
recently,0.055776892430278883,0.0,0.0,0.0375,0.05928853754940711,0.0,0.09205020920502092,0.0,0.0,0.02512562814070352
details,0.009523809523809523,0.0,0.04385964912280702,0.0,0.0,0.0396039603960396,0.08411214953271028,0.0,0.06666666666666668,0.0
promising,0.0,0.10714285714285714,0.05882352941176471,0.0,0.0,0.2222222222222222,0.0,0.30952380952380953,0.0,0.08695652173913042
hacked,0.3275862068965517,0.0,0.2769230769230769,0.0,0.25,0.0,0.19047619047619047,0.0,0.2608695652173913,0.0
like,0.0,0.009774436090225564,0.0,0.007919366450683946,0.0,0.014834794335805796,0.0,0.006498194945848376,0.0,0.012145748987854251
date,0.04225352112676056,0.0,0.0,0.11458333333333333,0.0,0.06451612903225806,0.02985074626865672,0.0,0.0,0.030303030303030307
keeping,0.11956521739130435,0.0,0.0,0.1262135922330097,0.0,0.08411214953271028,0.14444444444444446,0.0,0.12087912087912088,0.0
right,0.0,0.15399239543726234,0.0,0.16938110749185667,0.0,0.1592775041050903,0.0,0.14213197969543148,0.1276595744680851,0.0
typically,0.0,0.028985507246376805,0.0,0.09375,0.0,0.06896551724137931,0.0,0.08695652173913042,0.07936507936507936,0.0
routine,0.07692307692307693,0.0,0.14705882352941174,0.0,0.0,0.0,0.08108108108108109,0.0,0.07894736842105263,0.0
opioids,0.2380952380952381,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
stronghold,0.075,0.0,0.06976744186046513,0.0,0.05357142857142857,0.0,0.19444444444444445,0.0,0.045454545454545456,0.0
line,0.14285714285714285,0.0,0.11214953271028036,0.0,0.11206896551724138,0.0,0.11961722488038275,0.0,0.050314465408805034,0.0
left,0.13793103448275862,0.0,0.12219451371571073,0.0,0.11212814645308923,0.0,0.0902439024390244,0.0,0.08831908831908833,0.0
rooms,0.0,0.08571428571428573,0.0,0.11363636363636365,0.03333333333333333,0.0,0.0,0.08,0.0,0.0
racism,0.18666666666666668,0.0,0.16666666666666666,0.0,0.21666666666666667,0.0,0.07575757575757576,0.0,0.3424657534246575,0.0
moved,0.02666666666666667,0.0,0.08148148148148149,0.0,0.0,0.0784313725490196,0.08108108108108109,0.0,0.0,0.037037037037037035
pardon,0.2631578947368421,0.0,0.0,0.20833333333333331,0.2,0.0,0.0,0.25,0.0,0.15
filed,0.06741573033707865,0.0,0.13675213675213674,0.0,0.0970873786407767,0.0,0.07920792079207921,0.0,0.07692307692307693,0.0
ran,0.09333333333333334,0.0,0.061538461538461535,0.0,0.0,0.08,0.05952380952380953,0.0,0.02564102564102564,0.0
mayor,0.07920792079207921,0.0,0.03669724770642202,0.0,0.025423728813559324,0.0,0.07079646017699115,0.0,0.04,0.0
praised,0.0,0.14583333333333334,0.0,0.054054054054054064,0.0,0.19672131147540986,0.0,0.13953488372093026,0.0,0.08163265306122447
lot,0.10526315789473684,0.0,0.0903954802259887,0.0,0.0,0.09803921568627452,0.07570977917981073,0.0,0.07630522088353414,0.0
parent,0.0,0.07142857142857142,0.175,0.0,0.0,0.1,0.0,0.05555555555555555,0.0,0.029411764705882356
humanitarian,0.3125,0.0,0.12121212121212123,0.0,0.060869565217391314,0.0,0.05882352941176471,0.0,0.054945054945054944,0.0
intense,0.14285714285714285,0.0,0.0851063829787234,0.0,0.1,0.0,0.10416666666666667,0.0,0.0,0.037037037037037035
hates,0.35294117647058826,0.0,0.0,0.08333333333333333,0.125,0.0,0.14285714285714285,0.0,0.38461538461538464,0.0
donation,0.17647058823529413,0.0,0.0,0.21052631578947367,0.0,0.05882352941176471,0.0,0.2857142857142857,0.0,0.05882352941176471
study,0.022727272727272728,0.0,0.03470031545741325,0.0,0.0,0.02259887005649717,0.0396039603960396,0.0,0.022388059701492536,0.0
